m49,Country,RecID,ID,gadm36_2,Region,value,item,year,itemDes
384,Côte d'Ivoire,30,CI30,CIV.3.2_1,Sud-Comoe                                          ,58,VillRiv,2016,Approvisionnement en eau - Rivières ou marigot ou fleuve ou lac ou marre
384,Côte d'Ivoire,30,CI30,CIV.3.2_1,Sud-Comoe                                          ,87.7,VillSansCons,2016,% Villages ne disposant d'aucune unité de conservation de produits agricoles
384,Côte d'Ivoire,30,CI30,CIV.3.2_1,Sud-Comoe                                          ,1.6,VillSent,2016,Village principale voie d'accès - Sentier
384,Côte d'Ivoire,30,CI30,CIV.3.2_1,Sud-Comoe                                          ,18.9,VillSeul,2016,% Village à un seul tenant
384,Côte d'Ivoire,30,CI30,CIV.3.2_1,Sud-Comoe                                          ,43,VillSodeci,2016,Approvisionnement en eau - Eau de SODECI
384,Côte d'Ivoire,30,CI30,CIV.3.2_1,Sud-Comoe                                          ,122,VillTot,2016,Village principale voie d'accès - Ensemble des villages ruraux
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,40.4,AgeMoy,2016,Age moyen 
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,9789,AgriVegPure,2016,Agriculture végétale au sens strict
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,43,EffParAutr,2016,Titre d'occupation de la parcelle - Autres
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,87294,EffParCout,2016,Titre d'occupation de la parcelle - Coutumier
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,18705,EffParDefi,2016,Titre d'occupation de la parcelle - Concession définitive
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,238,EffParFonc,2016,Titre d'occupation de la parcelle - Titre foncier
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,11247,EffParIrr,2016,Parcelles irriguées
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,753,EffParLoc,2016,Titre d'occupation de la parcelle - Contrat de location
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,109494,EffParNonIrr,2016,Parcelles non irriguées
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,13036,EffParProv,2016,Titre d'occupation de la parcelle - Concession provisoire
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,571,EffParSans,2016,Titre d'occupation de la parcelle - Sans autorisation
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,120741,EffParTot,2016,Titre d'occupation de la parcelle - Total
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,101,EffParcCertif,2016,Titre d'occupation de la parcelle - Certificat foncier
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,2598,ElevPure,2016,Elevage au sens strict
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,5466,ExpAlloc,2016,Exploitant Allochtone
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,7485,ExpAllog,2016,Exploitant Allogène
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,14944,ExpAnac,2016,Parcelles destinées à l'exportation d'anacarde
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,0,ExpAqua,2016,Répartition des aquaculteurs - Elevage d'autres animaux aquatiques
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,36173,ExpAutTot,2016,Exploitant autochtone
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,8863,ExpBovin,2016,Elevage de bovins
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,0,ExpCacao,2016,Parcelles destinées à l'exportation de cacao 
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,0,ExpCafe,2016,Parcelles destinées à l'exportation de café
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,93,ExpCanne,2016,Parcelles destinées à l'exportation de canne à sucre
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,11918,ExpCaprin,2016,Elevage de caprins
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,378,ExpCelFem,2016,Exploitant célibataire - Femme
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,3550,ExpCelMal,2016,Exploitant célibataire - Homme
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,3928,ExpCelTot,2016,Exploitant celibataire 
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,0,ExpCrus,2016,Répartition des aquaculteurs - Elevage de crustacés
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,31711,ExpExport,2016,Effectif des exploitants de cultures d'exportations ou industrielles
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,15063,ExpFemTot,2016,Exploitant - Femme 
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,0,ExpHevea,2016,Parcelles destinées à l'exportation d'hevea
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,34706,ExpMalTot,2016,Exploitant - Homme 
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,13142,ExpMarFem,2016,Exploitant marié - Femme
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,30277,ExpMarMal,2016,Exploitant marié - Homme
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,43419,ExpMarTot,2016,Exploitant marié 
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,0,ExpMoll,2016,Répartition des aquaculteurs - Elevage de mollusques
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,645,ExpNat,2016,Exploitant Naturalisé
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,10745,ExpOvin,2016,Elevage d'ovins
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,0,ExpPalm,2016,Parcelles destinées à l'exportation de palmier à huile
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,368,ExpPeche,2016,Répartition des exploitants pratiquant la pêche
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,6,ExpPisc,2016,Répartition des aquaculteurs - Pisciculture
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,2,ExpPlAqua,2016,Répartition des aquaculteurs - Culture de plantes aquatiques
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,1493,ExpPorc,2016,Elevage de porcs traditionnels
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,61,ExpPorcMod,2016,Elevage de porcs modernes
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,176,ExpPouChaire,2016,Elevage de poulets de chaire
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,175,ExpPouPond,2016,Elevage de poulets pondeuses
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,19414,ExpPouTrad,2016,Elevage de poulets traditionnels
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,49769,ExpTot,2016,Exploitant - Total
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,39269,ExpVivrier,2016,Effectif des exploitants de cultures vivrières
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,38.1,FemAgeMoy,2016,Age moyen - Femme
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,41.4,MasAgeMoy,2016,Age moyen - Homme
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,30875,MenAgr,2016,Ménages ayant une activité en agriculture végétale
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,23817,MenAgrRur,2016,Nombre de Ménages agricoles - Rural
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,33624,MenAgrTot,2016,Nombre de Ménages agricoles - Total
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,9807,MenAgrUrb,2016,Nombre de Ménages agricoles - Urban
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,5,MenAqu,2016,Ménages ayant une activité en aquaculture
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,23632,MenEle,2016,Ménages ayant une activité en élevage
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,361,MenPec,2016,Ménages ayant une activité dans la pêche
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,63,MenSyl,2016,Ménages ayant une activité en sylviculture
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,1.5,MoyExpMen,2016,Nombre moyen d'exploitants par ménage agricole
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,1.3,MoyParcFem,2016,Nombre moyen de parcelle par ménage agricole - Femme
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,2.9,MoyParcMal,2016,Nombre moyen de parcelle par ménage agricole - Homme
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,2,MoyParcMen,2016,Nombre moyen de parcelle par ménage agricole
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,2.4,MoyParcl,2016,Nombre moyen de parcelle par ménage agricole - Total
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,111,PechArtAuc,2016,Pêcheurs par type d'embarcation  - Aucune embarcation
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,12,PechArtMot,2016,Pêcheurs par type d'embarcation  -  Pirogue motorisée
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,245,PechArtNon,2016,Pêcheurs par type d'embarcation  -  Pirogue non motorisée
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,368,PechTot,2016,Pêcheurs par type d'embarcation  -  Total
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,9,TaiMenRur,2016,Taille moyenne des ménages agricoles - Rural
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,9.1,TaiMenTot,2016,Taille moyenne des ménages agricoles - Total
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,9.3,TaiMenUrb,2016,Taille moyenne des ménages agricoles - Urbain
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,6.2,TxAlpFem,2016,Taux alphabétisation - Femme
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,20.1,TxAlpMal,2016,Taux alphabétisation - Homme
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,15.9,TxAlpTot,2016,Taux Alphabétisation 
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,50,Vill10_30KM,2016,% Village situé 10-30km 
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,10.4,Vill1_5KM,2016,% Village situé 1-5km 
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,11,Vill30KM,2016,% Village situé 30km et plus
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,22.6,Vill5_10KM,2016,% Village situé 5-10km 
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,0,VillAutre,2016,Village principale voie d'accès - Autres voies accès principal (par navigation et par voie ferrée)
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,40,VillBarr,2016,Approvisionnement en eau - Retenue d'eau et barrage
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,14.6,VillBit,2016,Village principale voie d'accès - Route bitumée
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,27,VillBoisComm,2016,Villages ruraux disposant de bois communautaires
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,73.2,VillCamp,2016,% Village avec campement
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,60,VillCoursEau,2016,Villages ruraux disposant de mare / cours d'eau
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,14,VillDispConsAgr,2016,% Villages disposant d'unité de conservation et stockage de produits agricoles
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,0.6,VillDispConsBois,2016,% Villages disposant d'unité de conservation et stockage du bois
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,1.8,VillDispConsElev,2016,% Villages disposant d'unité de conservation et stockage  de produits d'élevage
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,2.4,VillDispConsHal,2016,% Villages disposant d'unité de conservation et stockage  de produits halieutiques
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,164,VillDispTot,2016,Ensemble des villages ruraux
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,164,VillEauTot,2016,Approvisionnement en eau - Ensemble des villages ruraux
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,164,VillEns,2016,Ensemble des villages ruraux
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,164,VillEnsemble,2016,Ensemble des villages ruraux
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,22,VillForetClass,2016,Villages ruraux disposant de forêts classées
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,95,VillForetSacr,2016,Villages ruraux disposant de forêts sacrées
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,58,VillFriche,2016,Villages ruraux disposant de terres en friche (Jachère)
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,0.6,VillGroup,2016,% Regroupement de villages
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,139,VillHydro,2016,"Approvisionnement en eau - Hydraulique villageoise (pompe villageoise, fontaine)"
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,23,VillHydroPro,2016,Approvisionnement en eau - Hydraulique villageoise améliorée (HVA)
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,6.1,VillM1KM,2016,% Village situé à moins de 1km du chef-lieu
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,84.1,VillNonBit,2016,Village principale voie d'accès - Route non bitumée ou piste
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,12,VillParc,2016,Villages ruraux disposant de parcs nationaux
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,20,VillPatur,2016,Villages ruraux disposant de terres réservées aux pâturages
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,97,VillPuit,2016,Approvisionnement en eau - Puits
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,63,VillRiv,2016,Approvisionnement en eau - Rivières ou marigot ou fleuve ou lac ou marre
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,84.8,VillSansCons,2016,% Villages ne disposant d'aucune unité de conservation de produits agricoles
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,1.2,VillSent,2016,Village principale voie d'accès - Sentier
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,26.2,VillSeul,2016,% Village à un seul tenant
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,13,VillSodeci,2016,Approvisionnement en eau - Eau de SODECI
384,Côte d'Ivoire,31,CI31,CIV.10.3_1,Tchologo                                           ,164,VillTot,2016,Village principale voie d'accès - Ensemble des villages ruraux
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,40.7,AgeMoy,2016,Age moyen 
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,72568,AgriVegPure,2016,Agriculture végétale au sens strict
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,2339,EffParAutr,2016,Titre d'occupation de la parcelle - Autres
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,145492,EffParCout,2016,Titre d'occupation de la parcelle - Coutumier
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,68324,EffParDefi,2016,Titre d'occupation de la parcelle - Concession définitive
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,401,EffParFonc,2016,Titre d'occupation de la parcelle - Titre foncier
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,15950,EffParIrr,2016,Parcelles irriguées
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,4839,EffParLoc,2016,Titre d'occupation de la parcelle - Contrat de location
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,226296,EffParNonIrr,2016,Parcelles non irriguées
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,18770,EffParProv,2016,Titre d'occupation de la parcelle - Concession provisoire
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,835,EffParSans,2016,Titre d'occupation de la parcelle - Sans autorisation
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,242246,EffParTot,2016,Titre d'occupation de la parcelle - Total
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,1246,EffParcCertif,2016,Titre d'occupation de la parcelle - Certificat foncier
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,736,ElevPure,2016,Elevage au sens strict
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,15655,ExpAlloc,2016,Exploitant Allochtone
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,14976,ExpAllog,2016,Exploitant Allogène
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,907,ExpAnac,2016,Parcelles destinées à l'exportation d'anacarde
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,2,ExpAqua,2016,Répartition des aquaculteurs - Elevage d'autres animaux aquatiques
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,93954,ExpAutTot,2016,Exploitant autochtone
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,336,ExpBovin,2016,Elevage de bovins
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,109293,ExpCacao,2016,Parcelles destinées à l'exportation de cacao 
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,58344,ExpCafe,2016,Parcelles destinées à l'exportation de café
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,458,ExpCanne,2016,Parcelles destinées à l'exportation de canne à sucre
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,7013,ExpCaprin,2016,Elevage de caprins
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,1764,ExpCelFem,2016,Exploitant célibataire - Femme
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,14320,ExpCelMal,2016,Exploitant célibataire - Homme
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,16084,ExpCelTot,2016,Exploitant celibataire 
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,1,ExpCrus,2016,Répartition des aquaculteurs - Elevage de crustacés
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,110266,ExpExport,2016,Effectif des exploitants de cultures d'exportations ou industrielles
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,20373,ExpFemTot,2016,Exploitant - Femme 
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,8849,ExpHevea,2016,Parcelles destinées à l'exportation d'hevea
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,104424,ExpMalTot,2016,Exploitant - Homme 
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,11383,ExpMarFem,2016,Exploitant marié - Femme
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,80675,ExpMarMal,2016,Exploitant marié - Homme
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,92058,ExpMarTot,2016,Exploitant marié 
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,0,ExpMoll,2016,Répartition des aquaculteurs - Elevage de mollusques
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,212,ExpNat,2016,Exploitant Naturalisé
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,5418,ExpOvin,2016,Elevage d'ovins
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,6816,ExpPalm,2016,Parcelles destinées à l'exportation de palmier à huile
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,7088,ExpPeche,2016,Répartition des exploitants pratiquant la pêche
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,523,ExpPisc,2016,Répartition des aquaculteurs - Pisciculture
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,1,ExpPlAqua,2016,Répartition des aquaculteurs - Culture de plantes aquatiques
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,2353,ExpPorc,2016,Elevage de porcs traditionnels
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,467,ExpPorcMod,2016,Elevage de porcs modernes
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,411,ExpPouChaire,2016,Elevage de poulets de chaire
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,147,ExpPouPond,2016,Elevage de poulets pondeuses
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,24965,ExpPouTrad,2016,Elevage de poulets traditionnels
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,124797,ExpTot,2016,Exploitant - Total
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,91963,ExpVivrier,2016,Effectif des exploitants de cultures vivrières
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,43.8,FemAgeMoy,2016,Age moyen - Femme
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,40.1,MasAgeMoy,2016,Age moyen - Homme
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,105679,MenAgr,2016,Ménages ayant une activité en agriculture végétale
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,83809,MenAgrRur,2016,Nombre de Ménages agricoles - Rural
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,106469,MenAgrTot,2016,Nombre de Ménages agricoles - Total
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,22660,MenAgrUrb,2016,Nombre de Ménages agricoles - Urban
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,430,MenAqu,2016,Ménages ayant une activité en aquaculture
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,31103,MenEle,2016,Ménages ayant une activité en élevage
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,6454,MenPec,2016,Ménages ayant une activité dans la pêche
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,87,MenSyl,2016,Ménages ayant une activité en sylviculture
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,1.2,MoyExpMen,2016,Nombre moyen d'exploitants par ménage agricole
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,1.7,MoyParcFem,2016,Nombre moyen de parcelle par ménage agricole - Femme
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,2,MoyParcMal,2016,Nombre moyen de parcelle par ménage agricole - Homme
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,2,MoyParcMen,2016,Nombre moyen de parcelle par ménage agricole
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,1.9,MoyParcl,2016,Nombre moyen de parcelle par ménage agricole - Total
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,6154,PechArtAuc,2016,Pêcheurs par type d'embarcation  - Aucune embarcation
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,55,PechArtMot,2016,Pêcheurs par type d'embarcation  -  Pirogue motorisée
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,879,PechArtNon,2016,Pêcheurs par type d'embarcation  -  Pirogue non motorisée
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,7088,PechTot,2016,Pêcheurs par type d'embarcation  -  Total
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,5.5,TaiMenRur,2016,Taille moyenne des ménages agricoles - Rural
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,5.7,TaiMenTot,2016,Taille moyenne des ménages agricoles - Total
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,6.4,TaiMenUrb,2016,Taille moyenne des ménages agricoles - Urbain
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,18.7,TxAlpFem,2016,Taux alphabétisation - Femme
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,42.8,TxAlpMal,2016,Taux alphabétisation - Homme
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,38.8,TxAlpTot,2016,Taux Alphabétisation 
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,34.8,Vill10_30KM,2016,% Village situé 10-30km 
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,23.2,Vill1_5KM,2016,% Village situé 1-5km 
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,5.8,Vill30KM,2016,% Village situé 30km et plus
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,31.1,Vill5_10KM,2016,% Village situé 5-10km 
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,0.4,VillAutre,2016,Village principale voie d'accès - Autres voies accès principal (par navigation et par voie ferrée)
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,10,VillBarr,2016,Approvisionnement en eau - Retenue d'eau et barrage
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,16.7,VillBit,2016,Village principale voie d'accès - Route bitumée
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,27,VillBoisComm,2016,Villages ruraux disposant de bois communautaires
384,Côte d'Ivoire,32,CI32,CIV.8.3_1,Tonkpi                                             ,45.3,VillCamp,2016,% Village avec campement
